person_id,age,education_num,hours_per_week,capital_gain,capital_loss,occupation,native_country,workclass,marital_status,relationship,class,split,case_review_note,post_adjudication_risk_code,kyc_name_mismatch_flag,kyc_address_mismatch_flag,id_document_expired_flag,manual_review_required_flag,watchlist_screening_hit_flag,email_bounce_last_30d_flag,device_risk_high_flag,duplicate_application_flag,income_proof_unreadable_flag,extract_country_code,dataset_schema_version,constant_one,db_row_surrogate_key,db_source_table,db_etl_batch_id,db_loaded_at_utc,dgp_regime,record_written_at
8469,58,15,32h,0.0,0.0,Prof-specialty,Germany,Self-emp-not-inc,Divorced,Wife,>50K,train,employment verification is complete and documents are valid.,1.018,0,1,0,0,0,0,0,0,0,US,v1.0,1,10008468,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:49,training_dgp,2026-01-05 06:47:52
8470,21,12,56,15000.0,1887.0,Other-service,Republic of India,State-gov,Separated,Other-relative,>50K,train,identity check is complete because documents are clear.,1.008,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008469,income_application_snapshot,batch_2026_02_19,2026-02-19 00:27:03,training_dgp,2026-01-03 02:22:30
8471,49,2,65,500.0,1977.0,Exec-managerial,Germany,Private,Never-married,Other-relative,<=50K,train,income statement was received and review status is approved.,0.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008470,income_application_snapshot,batch_2026_02_19,2026-02-19 00:38:01,production_dgp,2026-02-03 00:11:18
8472,27,5,26,15000.0,0.0,Other-service,India,State-gov,Widowed,Other-relative,<=50K,train,employment verification is complete and documents are valid.,-0.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008471,income_application_snapshot,batch_2026_02_19,2026-02-19 00:42:22,training_dgp,2026-01-20 02:48:51
8473,45,12,51,0.0,0.0,Other-service,Philippines,Federal-gov,Divorced,Unmarried,>50K,train,income statement was received and review status is approved.,1.0,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008472,income_application_snapshot,batch_2026_02_19,2026-02-19 00:06:14,training_dgp,2026-01-10 19:15:23
8474,39,9,21,0.0,1887.0,Other-service,India,Private,Separated,Wife,>50K,train,application status is approved and verification is complete.,0.985,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008473,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:43,production_dgp,2026-01-29 20:55:39
8475,63,12,35,500.0,1887.0,Other-service,Germany,Local-gov,Divorced,Own-child,>50K,train,employment verification is complete and documents are valid.,0.996,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008474,income_application_snapshot,batch_2026_02_19,2026-02-19 00:07:54,production_dgp,2026-01-22 22:53:36
8476,67,6,51,,0.0,Other-service,mexico,Self-emp-not-inc,Widowed,Other-relative,>50K,test,income statement was received and review status is approved.,0.992,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008475,income_application_snapshot,batch_2026_02_19,2026-02-19 00:22:16,training_dgp,2026-01-31 23:34:06
8477,44,1,30,15000.0,0.0,Sales,Canada,State-gov,Separated,Husband,<=50K,train,employment verification is complete and documents are valid.,0.005,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008476,income_application_snapshot,batch_2026_02_19,2026-02-19 00:42:03,training_dgp,2026-01-25 12:12:04
8478,48,12,27,500.0,1887.0,Prof-specialty,Canada,Federal-gov,Separated,Unmarried,<=50K,train,address verification is complete and customer information is consistent.,0.031,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008477,income_application_snapshot,batch_2026_02_19,2026-02-19 00:16:54,production_dgp,2026-02-02 01:58:36
8479,53,12,36,0.0,1887.0,Sales,Canada,Private,Separated,Not-in-family,<=50K,test,identity check is complete because documents are clear.,-0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008478,income_application_snapshot,batch_2026_02_19,2026-02-19 00:42:15,training_dgp,2026-02-07 05:57:52
8480,55,10,21,500.0,0.0,Adm-clerical,India,State-gov,Never-married,Own-child,>50K,train,income statement were received and review stauts is approved.,1.016,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008479,income_application_snapshot,batch_2026_02_19,2026-02-19 00:16:42,training_dgp,2026-01-04 07:57:47
8481,54,7,49,0.0,1887.0,Exec-managerial,United-States,Private,Never-married,Husband,<=50K,train,income statement was received and review status is approved.,0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008480,income_application_snapshot,batch_2026_02_19,2026-02-19 00:32:09,training_dgp,2026-01-20 07:46:49
8482,62,1,22,0.0,0.0,Craft-repair,Philippines,Local-gov,Widowed,Other-relative,<=50K,train,income statement was received and review status is approved.,0.023,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008481,income_application_snapshot,batch_2026_02_19,2026-02-19 00:25:10,production_dgp,2026-01-09 09:49:25
8483,73,11,33,0.0,0.0,Craft-repair,Mexico,Local-gov,Divorced,Wife,<=50K,train,identity check is complete because documents are clear.,0.034,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008482,income_application_snapshot,batch_2026_02_19,2026-02-19 00:31:26,training_dgp,2026-02-06 23:51:35
8484,65,10,32,7500.0,1887.0,Other-service,Mexico,Local-gov,Separated,Not-in-family,>50K,test,income statement was received and review status is approved.,0.99,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008483,income_application_snapshot,batch_2026_02_19,2026-02-19 00:34:30,training_dgp,2026-01-04 06:11:35
8485,25,11,68,2500.0,1887.0,Other-service,Germany,State-gov,Divorced,Not-in-family,<=50K,train,identity check is complete because documents are clear.,-0.034,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008484,income_application_snapshot,batch_2026_02_19,2026-02-19 00:37:22,training_dgp,2026-01-20 20:57:01
8486,45,3,69,,0.0,Adm-clerical,United-States,State-gov,Married-civ-spouse,Own-child,<=50K,train,application status is approved and verification is complete.,-0.025,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008485,income_application_snapshot,batch_2026_02_19,2026-02-19 00:41:26,production_dgp,2026-01-17 02:48:08
8487,44,11,19,500.0,1977.0,Craft-repair,Germany,Self-emp-not-inc,Divorced,Husband,>50K,train,income statement was received and review status is approved.,1.02,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008486,income_application_snapshot,batch_2026_02_19,2026-02-19 00:41:00,training_dgp,2026-01-18 12:19:39
8488,47,11,23,15000.0,0.0,Sales,India,State-gov,Married-civ-spouse,Husband,>50K,test,employment verification is complete and documents are valid.,1.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008487,income_application_snapshot,batch_2026_02_19,2026-02-19 00:41:18,training_dgp,2026-01-13 08:58:25
8489,48,13,55,7500.0,1887.0,Prof-specialty,Germany,Local-gov,Married-civ-spouse,Not-in-family,>50K,train,income statement was received and review status is approved.,0.98,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008488,income_application_snapshot,batch_2026_02_19,2026-02-19 00:48:07,training_dgp,2026-02-09 03:41:43
8490,58,9,31,500.0,1977.0,Sales,Mexico,Private,Never-married,Unmarried,<=50K,test,identity check is complete because documents are clear.,0.032,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008489,income_application_snapshot,batch_2026_02_19,2026-02-19 00:40:46,training_dgp,2026-01-01 07:44:39
8491,41,11,50,0.0,2415.0,Exec-managerial,Germany,State-gov,Never-married,Wife,>50K,train,address verification is complete and customer information is consistent.,0.994,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008490,income_application_snapshot,batch_2026_02_19,2026-02-19 00:23:11,production_dgp,2026-01-10 19:45:38
8492,33,7,65,2500.0,0.0,Exec-managerial,Philippines,Self-emp-not-inc,Separated,Unmarried,<=50K,test,address verification is complete and customer information is consistent.,-0.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008491,income_application_snapshot,batch_2026_02_19,2026-02-19 00:32:28,training_dgp,2026-01-31 15:27:22
8493,44,11,23,500.0,0.0,Exec-managerial,Canada,Private,Never-married,Unmarried,<=50K,train,employment verification is complete and documents are valid.,-0.006,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008492,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:55,training_dgp,2026-01-20 01:38:52
8494,66,11,67,15000.0,0.0,Craft-repair,Canada,Local-gov,Separated,Wife,>50K,train,application status is approved and verification is complete.,1.025,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008493,income_application_snapshot,batch_2026_02_19,2026-02-19 00:15:06,training_dgp,2026-02-09 08:32:36
8495,35,12,17,500.0,,Adm-clerical,Canada,Local-gov,Never-married,Own-child,<=50K,train,employment verification is complete and documents are valid.,-0.015,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008494,income_application_snapshot,batch_2026_02_19,2026-02-19 00:55:03,training_dgp,2026-02-02 15:03:47
8496,19,13,27,,0.0,Other-service,India,State-gov,Widowed,Own-child,<=50K,train,application status is approved and verification is complete.,0.026,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008495,income_application_snapshot,batch_2026_02_19,2026-02-19 00:27:06,training_dgp,2026-01-17 19:02:57
8497,73,1,42,500.0,1977.0,Adm-clerical,Canada,Local-gov,Divorced,Not-in-family,<=50K,train,income statement were recieved and review status is approved.,0.011,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008496,income_application_snapshot,batch_2026_02_19,2026-02-19 00:09:36,production_dgp,2026-01-12 18:25:43
8498,29,12,63,500.0,,Adm-clerical,Canada,State-gov,Married-civ-spouse,Husband,<=50K,train,identity check is complete because documents are clear.,0.027,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008497,income_application_snapshot,batch_2026_02_19,2026-02-19 00:06:14,training_dgp,2026-01-29 13:22:29
8499,52,12,45,,0.0,Adm-clerical,United-States,Self-emp-not-inc,Married-civ-spouse,Other-relative,>50K,train,income statement was received and review status is approved.,1.015,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008498,income_application_snapshot,batch_2026_02_19,2026-02-19 00:18:54,training_dgp,2026-01-20 09:03:24
8500,63,9,22,0.0,1977.0,Adm-clerical,India,State-gov,Married-civ-spouse,Not-in-family,>50K,test,employment verification is complete and documents are valid.,1.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008499,income_application_snapshot,batch_2026_02_19,2026-02-19 00:03:38,production_dgp,2026-01-16 14:35:01
8501,33,8,28,0.0,0.0,Sales,Canada,Federal-gov,Divorced,Unmarried,>50K,test,employment verification is complete and documents are valid.,1.014,0,0,0,0,0,1,0,0,0,US,v1.0,1,10008500,income_application_snapshot,batch_2026_02_19,2026-02-19 00:11:41,training_dgp,2026-02-05 18:45:41
8502,37,11,56,500.0,1887.0,Other-service,Mexico,Local-gov,Never-married,Not-in-family,<=50K,test,address verification is complete and customer information is consistent.,0.002,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008501,income_application_snapshot,batch_2026_02_19,2026-02-19 00:28:21,training_dgp,2026-01-13 04:40:24
8503,33,7,45h,15000.0,0.0,Prof-specialty,India,State-gov,Married-civ-spouse,Own-child,<=50K,train,income statement was received and review status is approved.,-0.014,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008502,income_application_snapshot,batch_2026_02_19,2026-02-19 00:15:41,training_dgp,2026-01-03 03:53:32
8504,26,7,15,0.0,2415.0,Other-service,India,Self-emp-not-inc,Separated,Other-relative,<=50K,train,application status is approved and verification is complete.,0.013,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008503,income_application_snapshot,batch_2026_02_19,2026-02-19 00:46:08,production_dgp,2026-01-21 07:21:16
8505,26,13,42,500.0,0.0,Other-service,Canada,State-gov,Widowed,Wife,>50K,test,application status is approved and verification is complete.,0.999,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008504,income_application_snapshot,batch_2026_02_19,2026-02-19 00:37:53,production_dgp,2026-01-22 17:42:07
8506,28,12,37,15000.0,,Sales,MEX,Federal-gov,Widowed,Husband,<=50K,train,employment verification is complete and documents are valid.,0.025,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008505,income_application_snapshot,batch_2026_02_19,2026-02-19 00:14:48,production_dgp,2026-01-18 18:59:30
8507,44,4,15,0.0,2415.0,Exec-managerial,Philippines,Federal-gov,Married-civ-spouse,Not-in-family,<=50K,train,employment verification is complete and documents are valid.,0.025,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008506,income_application_snapshot,batch_2026_02_19,2026-02-19 00:05:07,training_dgp,2026-01-06 08:29:26
8508,48,13,28,0.0,1977.0,Craft-repair,Canada,Federal-gov,Widowed,Husband,>50K,train,application status is approved and verification is complete.,1.012,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008507,income_application_snapshot,batch_2026_02_19,2026-02-19 00:53:01,training_dgp,2026-01-27 12:32:12
8509,18,5,66,500.0,1977.0,Prof-specialty,Canada,Self-emp-not-inc,Divorced,Unmarried,<=50K,train,identity check is complete because documents are clear.,0.02,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008508,income_application_snapshot,batch_2026_02_19,2026-02-19 00:11:32,production_dgp,2026-01-26 12:02:57
8510,66,3,53,0.0,1887.0,Adm-clerical,Germany,Federal-gov,Never-married,Husband,<=50K,train,address verification is complete and customer information is consistent.,0.01,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008509,income_application_snapshot,batch_2026_02_19,2026-02-19 00:42:20,production_dgp,2026-01-11 10:53:58
8511,56,14,18,,2415.0,Other-service,United-States,Self-emp-not-inc,Married-civ-spouse,Wife,>50K,train,income statement was received and review status is approved.,1.01,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008510,income_application_snapshot,batch_2026_02_19,2026-02-19 00:29:42,training_dgp,2026-01-18 16:53:51
8512,22,4,15,7500.0,2415.0,Other-service,Mexico,Federal-gov,Separated,Other-relative,<=50K,train,employment verification are complete and documments are valid.,-0.013,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008511,income_application_snapshot,batch_2026_02_19,2026-02-19 00:26:13,training_dgp,2026-01-04 08:41:11
8513,66,4,34,500.0,0.0,Adm-clerical,MEX,Private,Never-married,Wife,<=50K,train,identity check is complete because documents are clear.,0.005,0,0,0,0,0,1,0,0,0,US,v1.0,1,10008512,income_application_snapshot,batch_2026_02_19,2026-02-19 00:33:44,training_dgp,2026-02-05 11:08:24
8514,19,5,40,0.0,1887.0,Exec-managerial,Canada,Federal-gov,Separated,Not-in-family,<=50K,train,application status is approved and verification is complete.,0.009,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008513,income_application_snapshot,batch_2026_02_19,2026-02-19 00:47:21,training_dgp,2026-01-26 00:48:17
8515,49,8,39,500.0,0.0,Exec-managerial,India,Self-emp-not-inc,Divorced,Other-relative,>50K,test,address verification is complete and customer information is consistent.,1.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008514,income_application_snapshot,batch_2026_02_19,2026-02-19 00:34:49,production_dgp,2026-02-04 03:09:22
8516,44,3,53,,0.0,Prof-specialty,Germany,Self-emp-not-inc,Widowed,Wife,<=50K,train,employment verification is complete and documents are valid.,0.005,1,0,0,0,0,0,0,0,0,US,v1.0,1,10008515,income_application_snapshot,batch_2026_02_19,2026-02-19 00:55:16,production_dgp,2026-01-23 17:35:59
8517,46,3,24,15000.0,1977.0,Craft-repair,Philippines,Local-gov,Separated,Wife,<=50K,train,application status is approved and verification is complete.,0.004,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008516,income_application_snapshot,batch_2026_02_19,2026-02-19 00:57:37,training_dgp,2026-01-23 08:07:50
8518,72,6,17,0.0,0.0,Other-service,India,Local-gov,Separated,Husband,<=50K,train,income statement was received and review status is approved.,0.042,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008517,income_application_snapshot,batch_2026_02_19,2026-02-19 00:39:24,production_dgp,2026-01-15 07:44:52
8519,70,4,51,,0.0,Sales,Mexico,Private,Divorced,Unmarried,<=50K,test,address verification is complete and customer information is consistent.,0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008518,income_application_snapshot,batch_2026_02_19,2026-02-19 00:10:15,production_dgp,2026-01-29 13:32:50
8520,33,3,64,0.0,0.0,Adm-clerical,India,Local-gov,Divorced,Husband,<=50K,train,employment verfication are complete and documents are valid.,0.015,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008519,income_application_snapshot,batch_2026_02_19,2026-02-19 00:05:51,production_dgp,2026-01-20 12:10:27
8521,51,14,24,500.0,0.0,Other-service,India,Federal-gov,Married-civ-spouse,Other-relative,>50K,train,identity check is complete because documents are clear.,1.001,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008520,income_application_snapshot,batch_2026_02_19,2026-02-19 00:04:14,training_dgp,2026-01-17 14:08:21
8522,72,9,34,2500.0,1887.0,Sales,India,Local-gov,Separated,Unmarried,<=50K,test,application status is approved and verification is complete.,0.007,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008521,income_application_snapshot,batch_2026_02_19,2026-02-19 00:58:52,training_dgp,2026-01-31 20:13:48
8523,59,1,49,0.0,2415.0,Prof-specialty,IN,Local-gov,Separated,Wife,<=50K,test,identity check is complete because documents are clear.,-0.017,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008522,income_application_snapshot,batch_2026_02_19,2026-02-19 00:29:53,production_dgp,2026-01-08 18:41:14
8524,68,2,24,500.0,2415.0,Prof-specialty,India,Federal-gov,Never-married,Own-child,<=50K,train,application status is approved and verification is complete.,-0.011,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008523,income_application_snapshot,batch_2026_02_19,2026-02-19 00:00:55,production_dgp,2026-02-04 21:15:59
8525,42,13,62,0.0,2415.0,Sales,India,Private,Married-civ-spouse,Not-in-family,>50K,train,identity check is complete because documents are clear.,0.991,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008524,income_application_snapshot,batch_2026_02_19,2026-02-19 00:24:18,training_dgp,2026-02-08 21:02:10
8526,34,5,27,15000.0,1977.0,Prof-specialty,India,Self-emp-not-inc,Separated,Unmarried,<=50K,train,identity check is complete because documents are clear.,-0.028,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008525,income_application_snapshot,batch_2026_02_19,2026-02-19 00:43:38,training_dgp,2026-01-01 20:33:27
8527,47,3,44,2500.0,0.0,Adm-clerical,India,Federal-gov,Separated,Own-child,<=50K,test,income statement was received and review status is approved.,0.003,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008526,income_application_snapshot,batch_2026_02_19,2026-02-19 00:47:46,production_dgp,2026-01-12 23:21:46
8528,-3,10,33,0.0,1977.0,Sales,Mexico,Private,Separated,Wife,>50K,train,application status is approved and verification is complete.,0.983,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008527,income_application_snapshot,batch_2026_02_19,2026-02-19 00:51:31,production_dgp,2026-01-24 08:45:17
8529,70,13,51,2500.0,0.0,Sales,Canada,Self-emp-not-inc,Married-civ-spouse,Husband,>50K,train,identity check is complete because documents are clear.,0.979,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008528,income_application_snapshot,batch_2026_02_19,2026-02-19 00:00:12,training_dgp,2026-01-01 20:17:30
8530,57,6,25,0.0,1887.0,Exec-managerial,India,Self-emp-not-inc,Widowed,Own-child,<=50K,train,income statement was received and review status is approved.,0.043,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008529,income_application_snapshot,batch_2026_02_19,2026-02-19 00:29:30,production_dgp,2026-01-13 20:03:27
8531,58,12,20,,0.0,Sales,Mexico,Federal-gov,Never-married,Own-child,>50K,train,identity check is complete because documents are clear.,1.024,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008530,income_application_snapshot,batch_2026_02_19,2026-02-19 00:08:13,training_dgp,2026-01-21 12:50:09
8532,47,7,43,0.0,2415.0,Other-service,Germany,Private,Never-married,Not-in-family,<=50K,train,application status is approved and verification is complete.,0.042,0,0,0,0,0,0,0,0,0,US,v1.0,1,10008531,income_application_snapshot,batch_2026_02_19,2026-02-19 00:41:42,training_dgp,2026-01-08 17:18:59
