store_id,date,inventory_units,promotion_discount_pct,store_traffic_index,sales,demand_pressure_index,inventory_after_restock,full_price_pct,ops_shift_note,macro_cost_index,legacy_channel_share,store_type,manual_override_flag,workflow_route_code
32,2023-12-09,313,2.43,1.1326,480.0,1.3938,378.0,97.57,manual check is complete and discount application is confirmed.,1333.06,-542.53,,1,MANUAL_REVIEW
33,2023-12-09,530,28.8,,426.0,1.3349,508.0,71.2,manual check is complete and discount application is confirmed.,1333.12,-542.56,,1,MANUAL_REVIEW
34,2023-12-09,603,18.17,1.2575,323.0,1.3222,516.0,81.83,pricing verification was completed because store traffic is stable.,1333.18,-542.59,,0,AUTO_PASS
35,2023-12-09,313,,1.1454,,1.3309,584.0,,pricing verification was completed because store traffic is stable.,1333.24,-542.62,,0,AUTO_PASS
36,2023-12-09,703,14.56,1.191,392.0,1.3243,573.0,85.44,pricing verification was completed because store traffic is stable.,1333.3,-542.65,,1,MANUAL_REVIEW
37,2023-12-09,309,22.11,1.3392,,1.3626,490.0,77.89,manual check is complete and discount application is confirmed.,1333.36,-542.68,,0,AUTO_PASS
38,2023-12-09,594,26.11,1.2476,244.0,1.3633,845.0,73.89,shift handover is complete and stock information is consistent.,1333.42,-542.71,,0,AUTO_PASS
39,2023-12-09,367,6.55,1.2542,281.0,1.3468,487.0,93.45,inventory update is complete and promotion status is approved.,1333.48,-542.74,,0,AUTO_PASS
40,2023-12-09,616,3.23,1.0122,208.0,1.3291,318.0,96.77,inventory update is complete and promotion stauts is approved.,1333.54,-542.77,,0,AUTO_PASS
41,2023-12-09,499,54.67,1.0417,,1.3461,566.0,45.33,manual check is complete and discount application is confirmed.,1333.6,-542.8,,0,AUTO_PASS
42,2023-12-09,575,14.18,1.1627,393.0,1.3358,524.0,85.82,pricing verification was completed because store traffic is stable.,1333.66,-542.83,,1,MANUAL_REVIEW
43,2023-12-09,609,17.84,1.3133,367.0,1.3806,534.0,82.16,inventory update is complete and promotion status is approved.,1333.72,-542.86,,0,AUTO_PASS
44,2023-12-09,499,33.01,1.037,419.0,1.3965,470.0,66.99000000000001,inventory update is complete and promotion status is approved.,1333.78,-542.89,,1,MANUAL_REVIEW
45,2023-12-09,494,28.22,1.1448,,1.363,524.0,71.78,pricing verification was completed because store traffic is stable.,1333.84,-542.92,,0,AUTO_PASS
46,2023-12-09,357,,,,1.3533,440.0,,shift handover is complete and stock information is consistent.,1333.9,-542.95,,0,AUTO_PASS
47,2023-12-09,374,17.0,1.1272,211.0,1.3965,581.0,83.0,inventory update is complete and promotion status is approved.,1333.96,-542.98,,0,AUTO_PASS
48,2023-12-09,515,12.59,1.1924,353.0,1.3391,451.0,87.41,manual check is complete and discount application is confirmed.,1334.02,-543.01,,0,AUTO_PASS
49,2023-12-09,700,4.87,1.14,,1.351,330.0,95.13,manual check is complete and discount application is confirmed.,1334.08,-543.04,,0,AUTO_PASS
50,2023-12-09,530,23.85,1.1383,198.0,1.389,393.0,76.15,inventory update is complete and promotion status is approved.,1334.14,-543.07,,0,AUTO_PASS
51,2023-12-09,537,23.28,1.0711,441.0,1.3098,458.0,76.72,pricing verification was completed because store traffic is stable.,1334.2,-543.1,,1,MANUAL_REVIEW
52,2023-12-09,445,30.85,1.1046,,1.3486,261.0,69.15,shift handover is complete and stock information is consistent.,1334.26,-543.13,,0,AUTO_PASS
53,2023-12-09,344,18.54,1.2607,464.0,1.3558,670.0,81.46000000000001,shift handover is complete and stock information is consistent.,1334.32,-543.16,,1,MANUAL_REVIEW
54,2023-12-09,521,14.61,1.2459,375.0,1.3466,583.0,85.39,pricing verification was completed because store traffic is stable.,1334.38,-543.19,,1,MANUAL_REVIEW
55,2023-12-09,592,7.29,1.2517,349.0,1.3079,498.0,92.71,manual check is complete and discount application is confirmed.,1334.44,-543.22,,0,AUTO_PASS
56,2023-12-09,608,22.74,1.1457,370.0,1.3029,538.0,77.26,shift handover is complete and stock information is consistent.,1334.5,-543.25,,1,MANUAL_REVIEW
57,2023-12-09,554,15.84,1.0144,,1.3233,561.0,84.16,manual check is complete and discount application is confirmed.,1334.56,-543.28,,0,AUTO_PASS
58,2023-12-09,637,18.06,1.207,477.0,1.3589,496.0,81.94,manual check is complete and discount application is confirmed.,1334.62,-543.31,,1,MANUAL_REVIEW
59,2023-12-09,519,15.95,1.2529,270.0,1.3264,386.0,84.05,manual check are complete and discount application is confirmed.,1334.68,-543.34,,0,AUTO_PASS
60,2023-12-09,534,27.62,1.1966,350.0,1.3959,650.0,72.38,shift handover is complete and stock information is consistent.,1334.74,-543.37,,0,AUTO_PASS
1,2023-12-10,475,1.18,1.183,269.0,1.3465,590.0,98.82,inventory update is complete and promotion status is approved.,1334.8,-543.4,,0,AUTO_PASS
2,2023-12-10,633,7.33,,422.0,1.3495,663.0,92.67,shift handover is complete and stock information is consistent.,1334.86,-543.43,,1,MANUAL_REVIEW
3,2023-12-10,534,19.41,1.0451,255.0,1.3878,538.0,80.59,inventory update is complete and promotion status is approved.,1334.92,-543.46,,0,AUTO_PASS
4,2023-12-10,316,32.13,1.2908,468.0,1.3616,590.0,67.87,pricing verification was completed because store traffic is stable.,1334.98,-543.49,,1,MANUAL_REVIEW
5,2023-12-10,355,,1.2194,390.0,1.3372,292.0,,pricing verification was completed because store traffic is stable.,1335.04,-543.52,,1,MANUAL_REVIEW
6,2023-12-10,356,7.91,1.2907,354.0,1.3824,474.0,92.09,manual check is complete and discount application is confirmed.,1335.1,-543.55,,0,AUTO_PASS
7,2023-12-10,667,21.92,1.1626,316.0,1.3255,455.0,78.08,shift handover is complete and stock information is consistent.,1335.16,-543.58,,0,AUTO_PASS
8,2023-12-10,406,28.52,1.0212,226.0,1.36,556.0,71.48,inventory update is complete and promotion status is approved.,1335.22,-543.61,,0,AUTO_PASS
9,2023-12-10,507,15.17,1.0627,267.0,1.3759,565.0,84.83,manual check is complete and discount application is confirmed.,1335.28,-543.64,,0,AUTO_PASS
10,2023-12-10,609,25.12,1.1109,348.0,1.3495,597.0,74.88,shift handover are complete and stock infromation is consistent.,1335.34,-543.67,,0,AUTO_PASS
11,2023-12-10,432,21.37,1.2503,289.0,1.3304,514.0,78.63,pricing verification was completed because store traffic is stable.,1335.4,-543.7,,0,AUTO_PASS
12,2023-12-10,461,24.06,1.3215,,1.3192,483.0,75.94,shift handover is complete and stock information is consistent.,1335.46,-543.73,,0,AUTO_PASS
13,2023-12-10,502,17.48,1.1732,306.0,1.3561,500.0,82.52,pricing verification was completed because store traffic is stable.,1335.52,-543.76,,0,AUTO_PASS
14,2023-12-10,409,26.09,,455.0,1.3649,287.0,73.91,manual check is complete and discount application is confirmed.,1335.58,-543.79,,1,MANUAL_REVIEW
15,2023-12-10,650,19.15,1.1938,307.0,1.3226,558.0,80.85,shift handover is complete and stock information is consistent.,1335.64,-543.82,,0,AUTO_PASS
16,2023-12-10,467,12.53,1.1497,208.0,1.3382,618.0,87.47,shift handover is complete and stock information is consistent.,1335.7,-543.85,,0,AUTO_PASS
17,2023-12-10,466,9.8,1.1273,197.0,1.3597,358.0,90.2,inventory update is complete and promotion status is approved.,1335.76,-543.88,,0,AUTO_PASS
18,2023-12-10,537,36.38,1.0493,438.0,1.3627,187.0,63.62,pricing verification was completed because store traffic is stable.,1335.82,-543.91,,1,MANUAL_REVIEW
19,2023-12-10,845,9.43,1.2244,489.0,1.3127,530.0,90.57,shift handover is complete and stock information is consistent.,1335.88,-543.94,,1,MANUAL_REVIEW
20,2023-12-10,523,23.61,0.9985,325.0,1.3794,462.0,76.39,manual check is complete and discount application is confirmed.,1335.94,-543.97,,0,AUTO_PASS
21,2023-12-10,316,10.29,1.1957,226.0,1.3381,575.0,89.71000000000001,manual check is complete and discount application is confirmed.,1336.0,-544.0,,0,AUTO_PASS
22,2023-12-10,425,16.46,1.185,,1.3441,332.0,83.53999999999999,inventory update is complete and promotion status is approved.,1336.06,-544.03,,0,AUTO_PASS
23,2023-12-10,434,6.62,1.0595,150.0,1.3445,549.0,93.38,manual check is complete and discount application is confirmed.,1336.12,-544.06,,0,AUTO_PASS
24,2023-12-10,636,32.59,1.1751,399.0,1.3538,629.0,67.41,shift handover is complete and stock information is consistent.,1336.18,-544.09,,1,MANUAL_REVIEW
25,2023-12-10,442,6.12,1.1319,393.0,1.352,420.0,93.88,inventory update is complete and promotion status is approved.,1336.24,-544.12,,1,MANUAL_REVIEW
26,2023-12-10,589,31.98,1.1029,305.0,1.3322,569.0,68.02,inventory update is complete and promotion status is approved.,1336.3,-544.15,,0,AUTO_PASS
27,2023-12-10,465,13.49,1.0993,356.0,1.3439,547.0,86.51,manual check is complete and discount application is confirmed.,1336.36,-544.18,,0,AUTO_PASS
28,2023-12-10,496,24.95,1.1138,361.0,1.3251,591.0,75.05,manual check is complete and discount application is confirmed.,1336.42,-544.21,,0,AUTO_PASS
29,2023-12-10,532,8.78,1.1451,305.0,1.3447,575.0,91.22,shift handover is complete and stock information is consistent.,1336.48,-544.24,,0,AUTO_PASS
30,2023-12-10,273,17.46,1.2114,372.0,1.3525,534.0,82.53999999999999,manual check is complete and discount application is confirmed.,1336.54,-544.27,,1,MANUAL_REVIEW
31,2023-12-10,463,12.6,1.0863,159.0,1.274,553.0,87.4,shift handover is complete and stock information is consistent.,1336.6,-544.3,,0,AUTO_PASS
32,2023-12-10,378,4.58,1.2382,530.0,1.3481,278.0,95.42,manual check is complete and discount application is confirmed.,1336.66,-544.33,,1,MANUAL_REVIEW
33,2023-12-10,508,23.43,1.1357,382.0,1.304,366.0,76.57,shift handover is complete and stock information is consistent.,1336.72,-544.36,,1,MANUAL_REVIEW
34,2023-12-10,516,25.55,1.1874,349.0,1.3253,551.0,74.45,inventory update is complete and promotion status is approved.,1336.78,-544.39,,0,AUTO_PASS
35,2023-12-10,584,16.92,0.9509,382.0,1.3319,500.0,83.08,shift handover is complete and stock information is consistent.,1336.84,-544.42,,1,MANUAL_REVIEW
36,2023-12-10,573,159.61,1.2963,384.0,1.357,469.0,-59.610000000000014,shift handover is complete and stock information is consistent.,1336.9,-544.45,,1,MANUAL_REVIEW
37,2023-12-10,490,30.46,1.2206,549.0,1.324,322.0,69.53999999999999,inventory update is complete and promotion status is approved.,1336.96,-544.48,,1,MANUAL_REVIEW
38,2023-12-10,845,20.79,1.1362,356.0,1.3506,444.0,79.21000000000001,inventory update is complete and promotion status is approved.,1337.02,-544.51,,0,AUTO_PASS
39,2023-12-10,487,18.77,1.3561,225.0,1.3358,529.0,81.23,inventory update is complete and promotion status is approved.,1337.08,-544.54,,0,AUTO_PASS
40,2023-12-10,318,3.49,1.1795,274.0,1.3657,467.0,96.51,shift handover are complete and stock infromation is consistent.,1337.14,-544.57,,0,AUTO_PASS
41,2023-12-10,566,7.36,1.2848,474.0,1.3568,418.0,92.64,manual check is complete and discount application is confirmed.,1337.2,-544.6,,1,MANUAL_REVIEW
42,2023-12-10,524,5.69,1.3709,330.0,1.3377,411.0,94.31,inventory update is complete and promotion status is approved.,1337.26,-544.63,,0,AUTO_PASS
43,2023-12-10,534,12.6,1.1811,325.0,1.3393,445.0,87.4,pricing verification was completed because store traffic is stable.,1337.32,-544.66,,0,AUTO_PASS
44,2023-12-10,470,11.96,1.1875,442.0,1.3391,458.0,88.03999999999999,pricing verification was completed because store traffic is stable.,1337.38,-544.69,,1,MANUAL_REVIEW
45,2023-12-10,524,38.39,1.1747,436.0,1.3801,524.0,61.61,inventory update is complete and promotion status is approved.,1337.44,-544.72,,1,MANUAL_REVIEW
46,2023-12-10,440,7.77,1.0752,336.0,1.385,689.0,92.23,shift handover is complete and stock information is consistent.,1337.5,-544.75,,0,AUTO_PASS
47,2023-12-10,581,30.33,1.1349,206.0,1.379,312.0,69.67,manual check is complete and discount application is confirmed.,1337.56,-544.78,,0,AUTO_PASS
48,2023-12-10,451,7.52,1.1614,384.0,1.3448,657.0,92.48,pricing verification was completed because store traffic is stable.,1337.62,-544.81,,1,MANUAL_REVIEW
49,2023-12-10,330,5.43,1.279,,1.3509,486.0,94.57,shift handover is complete and stock infromation is consistent.,1337.68,-544.84,,0,AUTO_PASS
50,2023-12-10,393,10.58,1.2344,232.0,1.2926,385.0,89.42,inventory update is complete and promotion status is approved.,1337.74,-544.87,,0,AUTO_PASS
51,2023-12-10,458,9.85,1.1257,333.0,1.3662,354.0,90.15,manual check is complete and discount application is confirmed.,1337.8,-544.9,,0,AUTO_PASS
52,2023-12-10,261,19.92,1.0673,393.0,1.3512,453.0,80.08,inventory update is complete and promotion status is approved.,1337.86,-544.93,,1,MANUAL_REVIEW
53,2023-12-10,670,7.78,1.0309,409.0,1.3451,511.0,92.22,manual check is complete and discount application is confirmed.,1337.92,-544.96,,1,MANUAL_REVIEW
54,2023-12-10,583,11.93,0.9947,328.0,1.3317,514.0,88.07,inventory update is complete and promotion status is approved.,1337.98,-544.99,,0,AUTO_PASS
55,2023-12-10,498,2.36,1.1789,326.0,1.3678,457.0,97.64,inventory update is complete and promotion status is approved.,1338.04,-545.02,,0,AUTO_PASS
56,2023-12-10,538,45.7,,,1.3581,746.0,54.3,inventory update is complete and promotion status is approved.,1338.1,-545.05,,0,AUTO_PASS
57,2023-12-10,561,6.31,0.9661,315.0,1.3465,587.0,93.69,shift handover is complete and stock information is consistent.,1338.16,-545.08,,0,AUTO_PASS
58,2023-12-10,496,22.73,1.1016,,1.3929,568.0,77.27,pricing verification was completed because store traffic is stable.,1338.22,-545.11,,0,AUTO_PASS
59,2023-12-10,386,10.94,1.1998,247.0,1.335,216.0,89.06,pricing verification were completed becuase store traffic is stable.,1338.28,-545.14,,0,AUTO_PASS
60,2023-12-10,650,4.11,1.0281,243.0,1.3566,586.0,95.89,manual check is complete and discount application is confirmed.,1338.34,-545.17,,0,AUTO_PASS
1,2023-12-11,590,19.82,1.3073,,1.3392,349.0,80.18,manual check is complete and discount application is confirmed.,1338.4,-545.2,,0,AUTO_PASS
2,2023-12-11,663,6.82,1.2666,,1.362,301.0,93.18,shift handover is complete and stock information is consistent.,1338.46,-545.23,,0,AUTO_PASS
3,2023-12-11,538,9.33,1.247,256.0,1.34,133.0,90.67,shift handover is complete and stock information is consistent.,1338.52,-545.26,,0,AUTO_PASS
4,2023-12-11,590,34.52,1.1546,367.0,1.3463,549.0,65.47999999999999,shift handover is complete and stock information is consistent.,1338.58,-545.29,,0,AUTO_PASS
5,2023-12-11,292,,1.0786,214.0,1.2943,437.0,,shift handover is complete and stock information is consistent.,1338.64,-545.32,,0,AUTO_PASS
6,2023-12-11,474,4.71,1.1712,225.0,1.3424,429.0,95.29,pricing verification was completed because store traffic is stable.,1338.7,-545.35,,0,AUTO_PASS
7,2023-12-11,455,18.74,1.1708,264.0,1.3618,662.0,81.26,inventory update is complete and promotion status is approved.,1338.76,-545.38,,0,AUTO_PASS
8,2023-12-11,556,10.12,1.4021,232.0,1.3468,703.0,89.88,pricing verification was completed because store traffic is stable.,1338.82,-545.41,,0,AUTO_PASS
9,2023-12-11,565,2.79,1.2897,349.0,1.345,524.0,97.21,shift handover is complete and stock information is consistent.,1338.88,-545.44,,0,AUTO_PASS
10,2023-12-11,597,18.1,1.1901,351.0,1.331,661.0,81.9,shift handover is complete and stock information is consistent.,1338.94,-545.47,,0,AUTO_PASS
11,2023-12-11,514,29.7,1.0926,281.0,1.3428,473.0,70.3,manual check is complete and discount application is confirmed.,1339.0,-545.5,,0,AUTO_PASS
12,2023-12-11,483,5.78,1.0634,263.0,1.3079,511.0,94.22,manual check is complete and discount application is confirmed.,1339.06,-545.53,,0,AUTO_PASS
13,2023-12-11,500,13.21,1.024,270.0,1.3666,600.0,86.78999999999999,manual check is complete and discount application is confirmed.,1339.12,-545.56,,0,AUTO_PASS
14,2023-12-11,287,10.68,1.1134,322.0,1.2887,553.0,89.32,pricing verification was completed because store traffic is stable.,1339.18,-545.59,,0,AUTO_PASS
15,2023-12-11,558,1.26,1.4222,307.0,1.3366,601.0,98.74,manual check is complete and discount application is confirmed.,1339.24,-545.62,,0,AUTO_PASS
16,2023-12-11,618,9.79,0.8793,151.0,1.3366,425.0,90.21000000000001,pricing verification was completed because store traffic is stable.,1339.3,-545.65,,0,AUTO_PASS
17,2023-12-11,358,12.35,1.0683,250.0,1.3928,488.0,87.65,inventory update is complete and promotion status is approved.,1339.36,-545.68,,0,AUTO_PASS
18,2023-12-11,187,14.26,1.2345,419.0,1.3514,288.0,85.74,shift handover is complete and stock information is consistent.,1339.42,-545.71,,1,MANUAL_REVIEW
19,2023-12-11,530,16.48,1.2444,441.0,1.3452,494.0,83.52,shift handover is complete and stock information is consistent.,1339.48,-545.74,,1,MANUAL_REVIEW
20,2023-12-11,462,33.89,1.1054,354.0,1.3696,367.0,66.11,manual check is complete and discount application is confirmed.,1339.54,-545.77,,0,AUTO_PASS
21,2023-12-11,575,4.48,1.2251,154.0,1.3459,444.0,95.52,inventory update is complete and promotion status is approved.,1339.6,-545.8,,0,AUTO_PASS
22,2023-12-11,332,,1.2267,315.0,1.3441,370.0,,inventory update is complete and promotion status is approved.,1339.66,-545.83,,0,AUTO_PASS
23,2023-12-11,549,7.16,0.9239,58.0,1.3316,448.0,92.84,shift handover is complete and stock information is consistent.,1339.72,-545.86,,0,AUTO_PASS
24,2023-12-11,629,4.14,1.179,296.0,1.3585,536.0,95.86,inventory update is complete and promotion status is approved.,1339.78,-545.89,,0,AUTO_PASS
25,2023-12-11,420,18.27,1.2442,,1.334,410.0,81.73,manual check is complete and discount application is confirmed.,1339.84,-545.92,,0,AUTO_PASS
26,2023-12-11,569,1.91,1.1538,276.0,1.3474,477.0,98.09,pricing verification was completed because store traffic is stable.,1339.9,-545.95,,0,AUTO_PASS
27,2023-12-11,547,10.04,1.33,,1.3228,528.0,89.96000000000001,manual check is complete and discount application is confirmed.,1339.96,-545.98,,0,AUTO_PASS
28,2023-12-11,591,21.24,1.1512,273.0,1.3805,319.0,78.76,shift handover is complete and stock information is consistent.,1340.02,-546.01,,0,AUTO_PASS
29,2023-12-11,575,0.6,1.2081,287.0,1.3681,530.0,99.4,inventory update is complete and promotion status is approved.,1340.08,-546.04,,0,AUTO_PASS
30,2023-12-11,534,12.98,1.3379,350.0,1.3549,240.0,87.02,inventory update is complete and promotion status is approved.,1340.14,-546.07,,0,AUTO_PASS
31,2023-12-11,553,31.96,,184.0,1.328,655.0,68.03999999999999,shift handover is complete and stock information is consistent.,1340.2,-546.1,,0,AUTO_PASS
