property_id,gr_liv_area,lot_area,year_built,overall_qual,garage_area,total_bsmt_sf,ms_zoning,neighborhood,sale_price,gr_liv_area_m2,total_enclosed_area_sqft,total_enclosed_area_m2,inspection_note,has_premium_finish,premium_finish_note,property_taxonomy_flat,lot_area_reported,reported_max_loan,record_extract_month
2133,2124.0,3404.0,1973,2,185.0,882.0,RH,NridgHt,262546.0,197.3261,3191.0,296.4536,zoning verification is complete and neighborhood information is confirmed.,0,,RH>NridgHt,3404.0,236291.0,2024-01
2134,726.0,6630.0,1977,5,648.0,975.0,RH,Edwards,148970.0,67.4476,2349.0,218.2292,property inspection is complete and garage area is measured.,0,,RH>Edwards,6630.0,134073.0,2024-01
2135,1406.0,6798.0,1901,2,,1038.0,FV,OldTown,149885.0,130.6217,2829.0,262.8227,property inspection is complete and garage area is measured.,0,,FV>OldTown,6798.0,134896.0,2024-01
2136,1448.0,4443.0,1981,7,570.0,189.0,RL,NridgHt,236011.0,134.5236,2207.0,205.037,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NridgHt,412.77,212410.0,2024-01
2137,1142.0,15842.0,1927,6,718.0,657.0,FV,OldTown,202582.0,106.0953,2517.0,233.837,zoning verification is complete and neighborhood information is confirmed.,0,,FV>OldTown,15842.0,182324.0,2024-01
2138,1706.0,,1912,5,483.0,1203.0,FV,NridgHt,246306.0,158.4926,3392.0,315.1271,lot area verification is complete because documents are available.,0,,FV>NridgHt,11103.0,221675.0,2024-01
2139,1449.0,7639.0,1909,3,541.0,964.0,RM,Somerst,187163.0,134.6165,2954.0,274.4356,zoning verification is complete and neighborhood information is confirmed.,0,,RM>Somerst,7639.0,168447.0,2024-01
2140,2108.0,7759.0,1896,9,-616.0,1303.0,FV,CollgCr,,195.8396,4027.0,374.1205,lot area verification is complete because documents are available.,1,verified,FV>CollgCr,7759.0,286365.0,2024-01
2141,2342.0,4248.0,1937,9,642.0,2014.0,RH,NAmes,363437.0,217.5789,4998.0,464.3294,zoning verification is complete and neighborhood information is confirmed.,1,verified,RH>NAmes,4248.0,327093.0,2024-01
2142,450.0,3191.0,1911,5,-906.0,1174.0,RL,Edwards,137747.0,41.8064,2530.0,235.0447,lot area verification is complete because documents are available.,0,,RL>Edwards,296.45,123972.0,2024-01
2143,1772.0,11910.0,1961,9,383.0,1097.0,RH,OldTown,272463.0,164.6242,3252.0,302.1207,lot area verification is complete because documents are available.,1,verified,RH>OldTown,11910.0,245217.0,2024-01
2144,1143.0,19727.0,1937,9,485.0,1105.0,FV,CollgCr,247564.0,106.1882,2733.0,253.904,property inspection is complete and garage area is measured.,1,verified,FV>CollgCr,19727.0,222808.0,2024-01
2145,2249.0,13348.0,1962,3,673.0,639.0,FV,NAmes,271817.0,208.9389,3561.0,330.8277,sale condition was reviewed and valuation status is approved.,0,,FV>NAmes,13348.0,244635.0,2024-01
2146,1615.0,10469.0,1914,8,384.0,1144.0,FV,Somerst,234492.0,150.0384,3143.0,291.9943,sale condition was reviewed and valuation status is approved.,1,verified,FV>Somerst,10469.0,211043.0,2024-01
2147,1031.0,7219.0,1904,2,,894.0,RL,OldTown,135205.0,95.783,2360.0,219.2512,property inspection is complete and garage area is measured.,0,,RL>OldTown,7219.0,121684.0,2024-01
2148,1203.0,9479.0,1906,6,,1049.0,RH,NridgHt,221289.0,111.7624,2765.0,256.8769,sale condition was reviewed and valuation status is approved.,0,,RH>NridgHt,9479.0,199160.0,2024-01
2149,1024.0,2268.0,1973,8,437.0,812.0,RM,Somerst,201398.0,95.1327,2273.0,211.1686,sale condition was reviewed and valuation status is approved.,1,verified,RM>Somerst,2268.0,181258.0,2024-01
2150,1668.0,9692.0,1946,7,266.0,1334.0,RM,OldTown,258308.0,154.9623,3268.0,303.6071,zoning verification is complete and neighborhood information is confirmed.,0,,RM>OldTown,9692.0,232477.0,2024-01
2151,815.0,9084.0,1955,2,512.0,764.0,RM,OldTown,152805.0,75.716,2091.0,194.2603,zoning verification is complete and neighborhood information is confirmed.,0,,RM>OldTown,843.93,137524.0,2024-01
2152,1338.0,4506.0,1954,6,971.0,642.0,FV,OldTown,232957.0,124.3043,2951.0,274.1569,lot area verification is complete because documents are available.,0,,FV>OldTown,4506.0,209661.0,2024-01
2153,776.0,3665.0,1926,7,556.0,568.0,FV,CollgCr,171595.0,72.0928,1900.0,176.5158,zoning verification is complete and neighborhood information is confirmed.,0,,FV>CollgCr,3665.0,154436.0,2024-01
2154,1872.0,12001.0,1946,5,639.0,949.0,RM,NridgHt,271448.0,173.9145,3460.0,321.4445,property inspection is complete and garage area is measured.,0,,RM>NridgHt,12001.0,244303.0,2024-01
2155,1391.0,4546.0,1927,8,388.0,601.0,RL,Somerst,230539.0,129.2281,2380.0,221.1092,property inspection is complete and garage area is measured.,1,verified,RL>Somerst,4546.0,207485.0,2024-01
2156,1670.0,17867.0,1903,8,292.0,1186.0,RL,Somerst,278481.0,155.1481,3148.0,292.4588,lot area verification is complete because documents are available.,1,verified,RL>Somerst,17867.0,250633.0,2024-01
2157,1468.0,4251.0,1986,9,443.0,880.0,FV,Edwards,257786.0,136.3817,2791.0,259.2924,zoning verification is complete and neighborhood information is confirmed.,1,verified,FV>Edwards,4251.0,232007.0,2024-01
2158,781.0,13389.0,1911,2,244.0,1120.0,RL,NAmes,157518.0,72.5573,2145.0,199.277,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NAmes,13389.0,141766.0,2024-01
2159,1300.0,3084.0,1915,3,,961.0,FV,CollgCr,210826.0,120.774,2925.0,271.7414,property inspection is complete and garage area is measured.,0,,FV>CollgCr,3084.0,189743.0,2024-01
2160,1531.0,11858.0,1957,6,758.0,1375.0,RH,NridgHt,227764.0,142.2346,3664.0,340.3967,sale condition was reviewed and valuation status is approved.,0,,RH>NridgHt,1101.64,204988.0,2024-01
2161,1180.0,7741.0,1928,6,1200.0,940.0,RL,Somerst,211321.0,109.6256,3320.0,308.4381,sale condition was reviewed and valuation status is approved.,0,,RL>Somerst,719.16,190189.0,2024-01
2162,909.0,9065.0,1904,6,,677.0,RM,Edwards,203729.0,84.4489,1803.0,167.5042,sale condition was reviewed and valuation status is approved.,0,,RM>Edwards,842.17,183356.0,2024-01
2163,2436.0,,1997,4,504.0,837.0,RM,CollgCr,314365.0,226.3118,3777.0,350.8948,property inspection is complete and garage area is measured.,0,,RM>CollgCr,11293.0,282928.0,2024-01
2164,980.0,6870.0,1952,7,675.0,1229.0,RH,CollgCr,221771.0,91.045,2884.0,267.9324,property inspection is complete and garage area is measured.,0,,RH>CollgCr,638.24,199594.0,2024-01
2165,1162.0,13469.0,1974,2,205.0,524.0,RL,NAmes,167455.0,107.9533,1891.0,175.6796,property inspection is complete and garage area is measured.,0,,RL>NAmes,13469.0,150710.0,2024-01
2166,1533.0,12181.0,1963,2,461.0,1171.0,RM,OldTown,205560.0,142.4204,3165.0,294.0381,lot area verification is complete because documents are available.,0,,RM>OldTown,12181.0,185004.0,2024-01
2167,1372.0,6547.0,1962,6,110.0,1117.0,RL,NridgHt,197162.0,127.463,2599.0,241.455,lot area verification is complete because documents are available.,0,,RL>NridgHt,6547.0,177446.0,2024-01
2168,1684.0,5227.0,1960,6,183.0,897.0,FV,CollgCr,234260.0,156.4487,2764.0,256.784,property inspection are complete and garage area is measured.,0,,FV>CollgCr,5227.0,210834.0,2024-01
2169,1185.0,9837.0,1982,6,298.0,720.0,RL,CollgCr,192968.0,110.0901,2203.0,204.6654,sale condition was reviewed and valuation status is approved.,0,,RL>CollgCr,9837.0,173671.0,2024-01
2170,1381.0,11698.0,1929,2,454.0,990.0,RH,NAmes,232248.0,128.2991,2825.0,262.4511,zoning verification is complete and neighborhood information is confirmed.,0,,RH>NAmes,11698.0,209023.0,2024-01
2171,1745.0,7036.0,1977,4,704.0,1274.0,FV,Edwards,232979.0,162.1158,3723.0,345.878,lot area verification is complete because documents are available.,0,,FV>Edwards,7036.0,209681.0,2024-01
2172,1587.0,10384.0,1933,4,757.0,680.0,RM,OldTown,246503.0,147.4371,3024.0,280.9388,lot area verification is complete because documents are available.,0,,RM>OldTown,10384.0,221853.0,2024-01
2173,2002.0,13031.0,1928,5,185.0,1154.0,RL,NridgHt,265286.0,185.9919,3341.0,310.3891,lot area verification is complete because documents are available.,0,,RL>NridgHt,13031.0,238757.0,2024-01
2174,1544.0,11790.0,1901,5,,1313.0,RM,NridgHt,237845.0,143.4423,3323.0,308.7168,sale condition were reviewed and valuation status is aproved.,0,,RM>NridgHt,11790.0,214060.0,2024-01
2175,1382.0,8332.0,1968,6,328.0,1090.0,RH,CollgCr,225553.0,128.392,2800.0,260.1285,sale condition was reviewed and valuation status is approved.,0,,RH>CollgCr,8332.0,202998.0,2024-01
2176,1984.0,15200.0,1919,5,,1064.0,RH,Somerst,231610.0,184.3196,3384.0,314.3839,zoning verification is complete and neighborhood information is confirmed.,0,,RH>Somerst,15200.0,208449.0,2024-01
2177,1214.0,7538.0,2009,7,746.0,1265.0,FV,CollgCr,210829.0,112.7843,3225.0,299.6123,zoning verification is complete and neighborhood information is confirmed.,0,,FV>CollgCr,7538.0,189746.0,2024-01
2178,1415.0,2000.0,1999,4,571.0,945.0,RH,NridgHt,211578.0,131.4578,2931.0,272.2988,lot area verification is complete because documents are available.,0,,RH>NridgHt,2000.0,190420.0,2024-01
2179,1425.0,2764.0,1909,3,765.0,718.0,RM,NridgHt,183000.0,132.3868,2908.0,270.162,lot area verification is complete because documents are available.,0,,RM>NridgHt,2764.0,164700.0,2024-01
2180,1778.0,8583.0,2052,5,703.0,1471.0,RL,Edwards,249752.0,165.1816,3952.0,367.1528,property inspection is complete and garage area is measured.,0,,RL>Edwards,797.39,224777.0,2024-01
2181,1901.0,8186.0,1944,8,402.0,1426.0,RL,Edwards,301858.0,176.6087,3729.0,346.4354,lot area verification is complete because documents are available.,1,verified,RL>Edwards,8186.0,271672.0,2024-01
2182,1452.0,8734.0,1890,2,,949.0,RL,NAmes,217652.0,134.8952,2819.0,261.8937,lot area verification is complete because documents are available.,0,,RL>NAmes,8734.0,195887.0,2024-01
2183,1419.0,7884.0,1947,7,935.0,990.0,RH,Somerst,230971.0,131.8294,3344.0,310.6678,zoning verification is complete and neighborhood information is confirmed.,0,,RH>Somerst,7884.0,207874.0,2024-01
2184,1432.0,8224.0,1906,9,685.0,1575.0,RL,OldTown,252166.0,133.0372,3692.0,342.998,sale condition was reviewed and valuation status is approved.,1,verified,RL>OldTown,8224.0,226949.0,2024-01
2185,1595.0,5971.0,1950,2,306.0,503.0,FV,NridgHt,209289.0,148.1803,2404.0,223.3389,lot area verification is complete because documents are available.,0,,FV>NridgHt,5971.0,188360.0,2024-01
2186,1688.0,12442.0,1935,3,657.0,902.0,RM,OldTown,243840.0,156.8203,3247.0,301.6562,lot area verification is complete because documents are available.,0,,RM>OldTown,1155.9,219456.0,2024-01
2187,1833.0,9283.0,1916,2,452.0,768.0,RM,Edwards,230176.0,170.2913,3053.0,283.633,lot area verification is complete because documents are available.,0,,RM>Edwards,9283.0,207158.0,2024-01
2188,806.0,13831.0,1914,2,841.0,1083.0,FV,NAmes,161891.0,74.8799,2730.0,253.6253,property inspection is complete and garage area is measured.,0,,FV>NAmes,1284.94,145702.0,2024-01
2189,1251.0,11079.0,2000,9,386.0,804.0,RH,NridgHt,244523.0,116.2217,2441.0,226.7763,sale condition was reviewed and valuation status is approved.,1,verified,RH>NridgHt,11079.0,220071.0,2024-01
2190,1947.0,7871.0,2000,8,459.0,1499.0,RH,Somerst,,180.8822,3905.0,362.7864,zoning verification is complete and neighborhood information is confirmed.,1,verified,RH>Somerst,7871.0,252165.0,2024-01
2191,999.0,8967.0,1937,2,775.0,850.0,RL,OldTown,150984.0,92.8101,2624.0,243.7776,sale condition was reviewed and valuation status is approved.,0,,RL>OldTown,8967.0,135886.0,2024-01
2192,946.0,10886.0,1960,5,378.0,722.0,RL,OldTown,175231.0,87.8863,2046.0,190.0796,property inspection is complete and garage area is measured.,0,,RL>OldTown,10886.0,157708.0,2024-01
2193,1695.0,5703.0,1898,7,140.0,635.0,RH,Edwards,267712.0,157.4707,2470.0,229.4705,property inspection is complete and garage area is measured.,0,,RH>Edwards,5703.0,240941.0,2024-01
2194,852.0,11014.0,2008,9,973.0,973.0,RM,NridgHt,211505.0,79.1534,2798.0,259.9427,property inspection is complete and garage area is measured.,1,verified,RM>NridgHt,11014.0,190354.0,2024-01
2195,1782.0,12246.0,1979,2,919.0,404.0,RM,OldTown,253975.0,165.5532,3105.0,288.4639,zoning verification is complete and neighborhood information is confirmed.,0,,RM>OldTown,12246.0,228578.0,2024-01
2196,1900.0,2000.0,1947,4,380.0,1159.0,FV,Edwards,270530.0,176.5158,3439.0,319.4936,property inspection is complete and garage area is measured.,0,,FV>Edwards,2000.0,243477.0,2024-01
2197,2112.0,6277.0,1948,9,565.0,1488.0,RL,OldTown,308497.0,196.2112,4165.0,386.9412,property inspection is complete and garage area is measured.,1,verified,RL>OldTown,6277.0,277647.0,2024-01
2198,1664.0,12702.0,2001,6,794.0,536.0,RH,CollgCr,,154.5907,2994.0,278.1517,zoning verification is complete and neighborhood information is confirmed.,0,,RH>CollgCr,12702.0,255988.0,2024-01
2199,1643.0,11526.0,1993,5,555.0,1051.0,RL,CollgCr,233294.0,152.6397,3249.0,301.842,zoning verification is complete and neighborhood information is confirmed.,0,,RL>CollgCr,11526.0,209965.0,2024-01
2200,450.0,9183.0,2002,4,191.0,864.0,FV,OldTown,72223.0,41.8064,1505.0,139.8191,sale condition was reviewed and valuation status is approved.,0,,FV>OldTown,9183.0,65001.0,2024-01
2201,1282.0,10346.0,1912,2,252.0,689.0,RL,CollgCr,187289.0,119.1017,2223.0,206.5235,property inspection is complete and garage area is measured.,0,,RL>CollgCr,10346.0,168560.0,2024-01
2202,2064.0,9846.0,1973,8,715.0,569.0,RH,OldTown,,191.7519,3348.0,311.0394,sale condition was reviewed and valuation status is approved.,1,verified,RH>OldTown,9846.0,311961.0,2024-01
2203,1013.0,15096.0,1927,3,338.0,1086.0,RH,CollgCr,137316.0,94.1108,2437.0,226.4047,sale condition was reviewed and valuation status is approved.,0,,RH>CollgCr,15096.0,123584.0,2024-01
2204,1199.0,5074.0,1977,9,501.0,806.0,RL,OldTown,230389.0,111.3907,2506.0,232.815,property inspection is complete and garage area is measured.,1,verified,RL>OldTown,5074.0,207350.0,2024-01
2205,1715.0,13980.0,2009,2,457.0,547.0,RL,NAmes,219775.0,159.3287,2719.0,252.6034,zoning verification is complete and neighborhood information is confirmed.,0,,RL>NAmes,13980.0,197798.0,2024-01
2206,1823.0,11409.0,1896,9,,1267.0,FV,OldTown,268869.0,169.3622,3578.0,332.4071,lot area verification is complete because documents are available.,1,verified,FV>OldTown,1059.93,241982.0,2024-01
2207,1749.0,15072.0,1894,9,,960.0,RL,CollgCr,348719.0,162.4874,3569.0,331.5709,zoning verification is complete and neighborhood information is confirmed.,1,verified,RL>CollgCr,15072.0,313847.0,2024-01
2208,1808.0,12681.0,1975,3,543.0,1175.0,FV,Edwards,220154.0,167.9687,3526.0,327.5761,property inspection is complete and garage area is measured.,0,,FV>Edwards,1178.1,198139.0,2024-01
2209,1992.0,11837.0,1971,7,486.0,1544.0,RL,NAmes,,185.0629,4022.0,373.656,lot area verification are complete becuase documents are available.,0,,RL>NAmes,1099.69,275344.0,2024-01
2210,1865.0,9887.0,1974,5,479.0,1107.0,RH,NAmes,263402.0,173.2642,3451.0,320.6084,property inspection is complete and garage area is measured.,0,,RH>NAmes,9887.0,237062.0,2024-01
2211,2029.0,9780.0,1995,9,448.0,947.0,RL,NridgHt,,188.5003,3424.0,318.1,lot area verification is complete because documents are available.,1,verified,RL>NridgHt,908.59,274166.0,2024-01
2212,1415.0,16484.0,1967,5,613.0,806.0,RH,Edwards,210699.0,131.4578,2834.0,263.2872,lot area verification is complete because documents are available.,0,,RH>Edwards,16484.0,189629.0,2024-01
2213,1259.0,4645.0,1964,7,52.0,1146.0,FV,Edwards,223004.0,116.9649,2457.0,228.2628,zoning verification is complete and neighborhood information is confirmed.,0,,FV>Edwards,4645.0,200704.0,2024-01
2214,2220.0,7043.0,1997,9,536.0,1256.0,RL,NridgHt,329580.0,206.2447,4012.0,372.727,lot area verification is complete because documents are available.,1,verified,RL>NridgHt,654.32,296622.0,2024-01
2215,1568.0,13748.0,1944,4,400.0,1406.0,RL,NridgHt,233200.0,145.672,3374.0,313.4549,sale condition was reviewed and valuation status is approved.,0,,RL>NridgHt,13748.0,209880.0,2024-01
2216,1698.0,12499.0,1973,8,627.0,322.0,RH,CollgCr,282444.0,157.7494,2647.0,245.9143,sale condition was reviewed and valuation status is approved.,1,verified,RH>CollgCr,1161.19,254200.0,2024-01
2217,1348.0,17880.0,2003,8,538.0,1141.0,RM,OldTown,262495.0,125.2333,3027.0,281.2175,sale condition was reviewed and valuation status is approved.,1,verified,RM>OldTown,17880.0,236246.0,2024-01
2218,888.0,7972.0,1890,9,366.0,1156.0,RM,Edwards,167894.0,82.4979,2410.0,223.8963,sale condition was reviewed and valuation status is approved.,1,verified,RM>Edwards,7972.0,151105.0,2024-01
2219,1944.0,10526.0,1956,7,394.0,1719.0,RH,Edwards,253803.0,180.6035,4057.0,376.9076,lot area verification is complete because documents are available.,0,,RH>Edwards,10526.0,228423.0,2024-01
2220,1863.0,15002.0,1955,3,488.0,1118.0,FV,Edwards,260776.0,173.0784,3469.0,322.2806,zoning verification is complete and neighborhood information is confirmed.,0,,FV>Edwards,15002.0,234698.0,2024-01
2221,1821.0,11995.0,1924,4,354.0,610.0,RM,CollgCr,219934.0,169.1764,2785.0,258.735,sale condition was reviewed and valuation status is approved.,0,,RM>CollgCr,11995.0,197941.0,2024-01
2222,942.0,15043.0,1952,6,551.0,891.0,RL,Somerst,208151.0,87.5147,2384.0,221.4808,zoning verification is complete and neighborhood information is confirmed.,0,,RL>Somerst,15043.0,187336.0,2024-01
2223,1559.0,7769.0,1928,9,514.0,1041.0,RH,NAmes,260250.0,144.8358,3114.0,289.3001,property inspection is complete and garage area is measured.,1,verified,RH>NAmes,7769.0,234225.0,2024-01
2224,1934.0,12405.0,1999,3,563.0,742.0,RH,NAmes,238816.0,179.6745,3239.0,300.9129,property inspection is complete and garage area is measured.,0,,RH>NAmes,12405.0,214934.0,2024-01
2225,1012.0,4406.0,1977,7,258.0,408.0,RL,NridgHt,207803.0,94.0179,1678.0,155.8913,property inspection is complete and garage area is measured.,0,,RL>NridgHt,4406.0,187023.0,2024-01
2226,1100.0,15538.0,1935,3,616.0,1144.0,RM,Edwards,197699.0,102.1933,2860.0,265.7027,property inspection is complete and garage area is measured.,0,,RM>Edwards,1443.53,177929.0,2024-01
2227,1629.0,11354.0,1993,4,199.0,202.0,RM,CollgCr,232457.0,151.3391,2030.0,188.5932,property inspection is complete and garage area is measured.,0,,RM>CollgCr,11354.0,209211.0,2024-01
2228,1038.0,12524.0,1986,5,698.0,700.0,RM,Edwards,182616.0,96.4334,2436.0,226.3118,zoning verification is complete and neighborhood information is confirmed.,0,,RM>Edwards,12524.0,164354.0,2024-01
2229,450.0,8454.0,1897,2,,1185.0,RL,OldTown,98780.0,41.8064,2018.0,187.4783,sale condition was reviewed and valuation status is approved.,0,,RL>OldTown,8454.0,88902.0,2024-01
2230,1296.0,11653.0,1965,5,613.0,975.0,RL,CollgCr,208256.0,120.4023,2884.0,267.9324,lot area verification is complete because documents are available.,0,,RL>CollgCr,1082.6,187430.0,2024-01
2231,1163.0,,1972,2,423.0,623.0,RH,NridgHt,146886.0,108.0462,2209.0,205.2228,lot area verification is complete because documents are available.,0,,RH>NridgHt,15212.0,132197.0,2024-01
2232,1733.0,6298.0,1979,2,562.0,1073.0,RM,CollgCr,223878.0,161.001,3368.0,312.8974,lot area verification is complete because documents are available.,0,,RM>CollgCr,585.1,201490.0,2024-01
